,specialty,university,mark_mean_years,placesCount_years,budgetCount_years,contractCount_years,budget_mark_mean_years,abit_count_years,mark_max_years,mark_min_years,budget_mark_max_years,budget_mark_min_years
7370,Облікіоподаткування,Харківський національний університет імені В.Н. Каразіна,165.66717400419293,34.77987421383648,19.639412997903563,15.140461215932914,179.4085352992019,159.15513626834382,194.62379874213835,121.7042431865828,190.22293081761006,169.4081257861635
7532,НаукипроЗемлю,Харківський національний університет імені В.Н. Каразіна,162.74051351351352,47.027027027027025,11.708108108108108,35.31891891891892,179.70021125631132,54.351351351351354,193.7430162162162,122.31341081081081,193.7430162162162,162.86701081081083
7611,Мікро,Харківський національний університет імені В.Н. Каразіна,158.62593396226416,25.0,16.30188679245283,8.69811320754717,155.5291763865066,71.58490566037736,194.91990566037737,119.31724528301888,180.92303773584905,138.9431320754717
7677,Міжнародніекономічнівідносини,Харківський національний університет імені В.Н. Каразіна,167.25042824207495,54.0,6.7844380403458215,47.21556195965418,192.56937897076986,309.1982708933718,198.86037002881847,126.6387181556196,195.01326109510086,191.17994178674354
8380,"Міжнароднівідносини,суспільнікомунікаціїтарегіональністудії",Харківський національний університет імені В.Н. Каразіна,169.75077730605952,49.801235044384406,7.564260903126206,42.2369741412582,194.27826359238023,543.6746429949826,200.0,122.02140910845235,198.9062003087611,185.70563218834428
9602,Міжнароднеправо,Харківський національний університет імені В.Н. Каразіна,169.72183042973288,55.01742160278746,12.99883855981417,42.01858304297329,196.0442067363531,430.5005807200929,199.7812462253194,128.77047851335655,197.34451219512195,194.74390127758423
10032,Менеджмент,Харківський національний університет імені В.Н. Каразіна,159.51723659305995,50.60725552050473,8.207413249211356,42.39984227129337,183.75556309148266,215.98107255520506,196.8556332807571,114.9176025236593,189.0402160883281,180.13714353312304
10592,Математика,Харківський національний університет імені В.Н. Каразіна,179.77666279069766,73.64341085271317,29.57751937984496,44.065891472868216,185.53908484143764,88.42635658914729,200.0,137.11710465116278,200.0,153.39119379844962
10675,Маркетинг,Харківський національний університет імені В.Н. Каразіна,161.21976358930118,35.522001725625536,6.775668679896462,28.746333045729077,185.71297183532602,189.37273511647973,194.80175409836068,118.50745297670406,191.67687316652288,179.04866954270923
10943,Кібербезпека,Харківський національний університет імені В.Н. Каразіна,165.6521041131105,60.0,55.0,5.0,177.75595388311493,535.5822622107969,200.0,119.76029562982005,194.32762210796918,168.66070437017993
11592,Комп’ютернаінженерія,Харківський національний університет імені В.Н. Каразіна,163.87001323251414,50.0,13.889413988657845,36.11058601134216,180.3605642906243,363.2192816635161,199.2124234404537,116.12157844990548,190.554309073724,167.5068998109641
12030,Комп'ютернінауки,Харківський національний університет імені В.Н. Каразіна,168.3572254871636,89.01206309928858,60.82493040519641,28.187132694092174,180.84236656401666,696.7469842251778,200.0,117.98333158057531,196.71992174450975,156.4942437364677
13229,Економіка,Харківський національний університет імені В.Н. Каразіна,167.75826941917427,46.28411476557033,16.902729181245626,29.381385584324704,188.57923361684675,207.98670398880336,198.76982505248426,121.47489293212037,195.27011056682997,184.01036599020296
13886,Екологія,Харківський національний університет імені В.Н. Каразіна,155.68090520446097,42.566914498141266,23.07806691449814,19.48884758364312,171.4366093158839,143.8996282527881,197.98201672862453,114.7081933085502,194.34507063197026,151.55835687732343
14027,Готельно,Харківський національний університет імені В.Н. Каразіна,157.71602047344862,50.0,13.490083173384518,36.50991682661548,183.5378840690979,594.7248880358285,198.14342546385157,118.43741074856047,190.4646429942418,163.15647728726807
14824,Географія,Харківський національний університет імені В.Н. Каразіна,162.2499947145877,30.211416490486258,10.965116279069768,19.24630021141649,180.31215326856602,322.8414376321353,199.4459175475687,114.52136152219873,196.40436786469346,150.07375475687104
15040,Біотехнологіїтабіоінженерія,Харківський національний університет імені В.Н. Каразіна,171.98022894736843,25.0,14.006140350877192,10.993859649122808,192.98572429824563,380.02280701754387,200.0,117.35826315789473,200.0,171.03815
15417,Біологія,Харківський національний університет імені В.Н. Каразіна,171.02971590909087,130.0,57.75961538461539,72.24038461538461,184.5368824498746,396.08216783216784,200.0,113.64298951048951,200.0,164.17934003496504
15867,Автоматизаціятакомп’ютерно,Харківський національний університет імені В.Н. Каразіна,162.2278058690745,30.0,28.216704288939052,615100979.3115125,165.10567162766569,148.2821670428894,194.5824559819413,116.68155756207675,189.00130474040634,142.66453273137697
16017,Історіятаархеологія,Харківський національний університет імені В.Н. Каразіна,165.68683392434986,120.0,71.82387706855792,48.17612293144208,187.1227700477073,571.2387706855792,200.0,117.61765721040189,199.279158392435,149.06023877068557
16529,"Фінанси,банківськасправатастрахування",Сумський державний університет,162.95796733668342,59.39572864321608,21.37437185929648,494469241.69095474,179.04411833436663,121.67587939698493,196.99681281407032,120.87798994974875,187.21916582914574,164.416709798995
16934,Філологія,Сумський державний університет,168.6644674796748,114.22764227642277,51.8140243902439,703582132.7012196,190.814807436466,331.0508130081301,200.0,117.97659349593496,198.74680081300815,171.5265630081301
17291,"Фізичнатерапія,ерготерапія",Сумський державний університет,153.6724960629921,54.44881889763779,7.322834645669292,206611948.54593176,173.96566284896207,173.9501312335958,196.00300262467192,115.28148556430446,185.8131076115486,146.91106036745407
17518,Технологіїзахистунавколишньогосередовища,Сумський державний університет,150.41472602739725,35.821917808219176,19.123287671232877,580647036.8219178,157.2002140410959,51.0958904109589,195.25601369863014,112.46027397260275,194.06450684931505,132.86673972602742
17582,Теплоенергетика,Сумський державний університет,155.308213592233,43.20388349514563,18.058252427184467,627088054.5825243,156.18389505316688,34.45631067961165,194.53522330097087,119.10310679611649,179.8241844660194,134.01179611650485
17619,Телекомунікаціїтарадіотехніка,Сумський державний університет,157.7370606060606,26.616161616161616,18.0,652424933.060606,155.93050453250453,66.12121212121212,199.67870707070705,114.38838383838385,178.1530303030303,139.4159797979798
17689,Соціальнаробота,Сумський державний університет,153.10774592833883,21.925081433224754,13.553745928338762,493104153.3713355,170.923924864278,108.85667752442997,191.05818241042346,115.43301954397394,184.35386970684038,151.18805211726385
17826,"Підприємництво,торгівлятабіржовадіяльність",Сумський державний університет,159.3696168224299,31.510903426791277,10.414330218068535,345838577.3894081,178.00835064036,108.65732087227414,194.12567912772585,116.83595015576326,185.72809657320872,151.395738317757
17987,Публічнеуправліннятаадміністрування,Сумський державний університет,152.33187730061354,25.0,10.0,15.0,170.085,163.0,193.137,109.548,187.578,152.592
18150,Психологія,Сумський державний університет,154.73043500000006,27.95,13.205,460877060.9483333,176.45940732905981,249.16333333333333,199.41268666666667,114.66445333333331,188.45132,144.54145499999998
18490,Прикладнамеханіка,Сумський державний університет,158.1389157894737,49.194736842105264,19.621052631578948,690518835.0947368,158.41829751508897,46.44210526315789,192.86650526315788,110.8342052631579,189.4089,129.36288947368422
18566,Прикладнаматематика,Сумський державний університет,174.05458823529415,60.0,39.1437908496732,936661521.124183,178.10328888888887,76.89542483660131,198.9216732026144,126.47911111111111,187.8472156862745,169.57383006535946
18648,Право,Сумський державний університет,163.25694342762054,143.34442595673877,35.0,718712300.3860233,183.11354536330745,405.59400998336105,200.0,120.67191347753743,194.40298835274544,142.76020133111479
19084,Облікіоподаткування,Сумський державний університет,159.852579787234,56.25,15.75,35.75,177.9237375,117.5,198.269,119.98400000000001,186.81050000000002,172.7675
19225,Мікро,Сумський державний університет,157.90746153846155,44.75524475524475,24.3006993006993,691633161.4685315,159.98594029047877,47.81118881118881,198.58227972027973,119.14788811188812,184.64588111888114,137.7147972027972
19269,Міжнародніекономічнівідносини,Сумський державний університет,166.95772097378278,44.70973782771536,7.007490636704119,449810248.20973784,191.90649719101123,138.5056179775281,199.15653558052435,118.45536329588016,195.60665168539327,186.03871161048687
19576,Менеджментсоціокультурноїдіяльності,Сумський державний університет,153.2864012738853,30.0,10.0,20.0,166.42999999999998,157.0,196.452,109.956,187.782,129.438
19733,Менеджмент,Сумський державний університет,158.36736864406785,26.89830508474576,15.033898305084746,444740928.1864407,177.9822949959645,181.6271186440678,196.97016101694913,116.44777966101695,185.97192372881355,153.61599999999999
19977,Матеріалознавство,Сумський державний університет,154.33535483870966,35.18279569892473,11.344086021505376,759627834.655914,156.4722241935484,31.451612903225808,190.60507526881722,122.17243010752688,180.71797849462365,138.35304301075269
20009,Маркетинг,Сумський державний університет,157.65915849056609,55.60754716981132,11.709433962264152,586490026.6415094,182.8783909433962,155.74716981132076,196.5136,115.09847547169812,184.73276981132076,180.61907924528302
20197,Кібербезпека,Сумський державний університет,164.00428647686834,28.451957295373667,13.61032028469751,606968498.7580072,180.25790348530472,190.03202846975088,200.0,112.73048042704626,196.1094537366548,159.79596085409253
20416,Комп'ютернінауки,Сумський державний університет,166.31413669590646,78.42105263157895,50.89400584795322,596094977.9320176,181.86717195763225,202.96198830409358,198.9993830409357,115.63645614035087,195.33059356725144,171.14319298245616
20989,Енергетичнемашинобудування,Сумський державний університет,151.189,38.39506172839506,12.246913580246913,847246280.962963,161.63852880658436,28.40740740740741,193.70174074074075,113.09298765432098,181.69198765432097,139.46275308641975
21008,Електроніка,Сумський державний університет,159.1602152974504,50.920679886685555,23.0,577520697.5552408,160.87974321529745,118.86968838526913,197.82209631728045,111.46526912181302,195.13312464589237,138.38568838526913
21132,"Електроенергетика,електротехнікатаелектромеханіка",Сумський державний університет,155.20349456521743,35.32608695652174,24.391304347826086,745945074.173913,155.269331027668,61.73913043478261,199.55430434782608,111.59280434782609,192.25978260869562,123.36976086956521
21192,Економіка,Сумський державний університет,164.06725840707966,19.893805309734514,7.074336283185841,321521344.69557524,186.3631674841972,103.14513274336284,196.92400353982302,118.8771982300885,193.38121061946904,171.37454867256636
21523,Галузевемашинобудування,Сумський державний університет,153.26645283018868,27.32704402515723,13.559748427672956,647424045.918239,150.5709331236897,36.937106918238996,192.32422641509433,117.5662641509434,179.1984716981132,132.0435283018868
21589,Автоматизаціятакомп’ютерно,Сумський державний університет,162.77932731958768,43.47422680412371,29.02577319587629,593046695.2319587,171.43587794230694,130.8659793814433,198.96781443298968,114.2348969072165,190.8474432989691,158.57823711340205
21715,Хімічнітехнологіїтаінженерія,"Національний університет ""Львівська політехніка""",168.0333122807018,351.30350877192984,117.0,234.3035087719298,169.02543795718108,285.8982456140351,200.0,112.21502631578947,195.93333157894736,150.42155789473685
22016,Харчовітехнології,"Національний університет ""Львівська політехніка""",161.06772702702705,44.35405405405405,28.516216216216215,15.837837837837839,170.59002005577008,185.1945945945946,193.5647081081081,112.76207837837839,191.2930621621622,157.41682702702704
22195,"Фінанси,банківськасправатастрахування","Національний університет ""Львівська політехніка""",165.76216292974576,181.67040358744396,63.0,118.67040358744394,182.21651774671002,677.185351270553,197.33678624813155,112.58919730941703,195.73668236173393,165.90613153961138
